"rowname","site","state","year","date","delph.plant.num","delph.flower.num","viable","bombus.abund","bombus.rich","bomabund.scale","num.delph","prop.delph","prop.long","num.long","mean.fidelity","color.sim","corolla.sim","species.removed","num.removed","prop.removed"
"1715","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"22","22.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1716","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"22","22.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1717","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"38","38.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1718","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"38","38.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1719","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"38","38.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1720","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1721","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1722","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1723","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1724","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1725","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1726","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"30","30.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1727","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"32","32.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1728","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"32","32.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1729","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"32","32.1",1,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1730","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"32","32.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1731","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"32","32.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1732","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"32","32.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1733","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"33","33.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1734","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"33","33.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1735","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"33","33.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1736","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"33","33.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1737","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"33","33.2",2,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1738","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"33","33.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1739","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"34","34.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1740","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"34","34.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1741","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"34","34.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1742","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"34","34.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1743","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"34","34.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1744","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"34","34.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1745","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"35","35.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1746","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"35","35.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1747","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"35","35.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1748","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"35","35.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1749","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"35","35.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1750","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"35","35.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1751","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"36","36.2",1,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1752","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"36","36.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1753","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"36","36.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1754","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"41","41.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1755","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"41","41.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1756","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"41","41.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1757","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"31","31.2",NA,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1758","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"23","23.1",NA,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1759","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"41","41.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1760","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"41","41.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1761","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"41","41.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1762","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"28","28.2",6,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1763","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"28","28.1",1,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1764","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"28","28.1",1,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1765","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"28","28.1",6,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1766","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"27","27.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1767","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"27","27.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1768","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"27","27.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1769","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"27","27.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1770","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"27","27.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1771","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"27","27.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1772","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"26","26.2",8,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1773","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"37","37.1",12,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1774","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"37","37.1",9,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1775","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"37","37.1",14,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1776","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"37","37.2",8,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1777","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"37","37.2",9,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1778","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"37","37.2",4,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1779","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"38","38.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1780","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"38","38.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1781","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"38","38.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1782","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"39","39.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1783","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"39","39.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1784","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"39","39.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1785","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"39","39.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1786","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"39","39.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1787","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"40","40.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1788","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"40","40.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1789","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"40","40.1",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1790","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"40","40.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1791","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"40","40.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1792","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"40","40.2",0,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1793","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"29","29.1",8,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
"1794","Gothic Road Grate.2014","manipulation","2014",2014-08-15,"29","29.1",9,17,5,0.198669930654538,2338,0.22532767925983,0.764705882352941,13,0.8,0.00273699925354566,0.00385668076635979,"Bombus appositus",172,0.91005291005291
